LECROYWP740Zi,47836,Waveform,
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1,
#1,3/1/2007 6:05,0,
Time,Ch1,Ch2,
Second,Value,Value,
5.79E-08,-0.474715,-0.474715,
5.80E-08,-0.474326,-0.474326,
5.80E-08,-0.472856,-0.472856,
5.80E-08,-0.471136,-0.471136,
5.80E-08,-0.470193,-0.470193,
5.81E-08,-0.470748,-0.470748,
5.81E-08,-0.472911,-0.472911,
5.81E-08,-0.476019,-0.476019,
5.81E-08,-0.47896,-0.47896,
5.82E-08,-0.480596,-0.480596,
5.82E-08,-0.480319,-0.480319,
5.82E-08,-0.478183,-0.478183,
5.82E-08,-0.474992,-0.474992,
5.83E-08,-0.471885,-0.471885,
5.83E-08,-0.470026,-0.470026,
5.83E-08,-0.470193,-0.470193,
5.83E-08,-0.472523,-0.472523,
5.84E-08,-0.476629,-0.476629,
5.84E-08,-0.481567,-0.481567,
5.84E-08,-0.486173,-0.486173,
5.84E-08,-0.489252,-0.489252,
5.85E-08,-0.490085,-0.490085,
5.85E-08,-0.488642,-0.488642,
5.85E-08,-0.485618,-0.485618,
5.85E-08,-0.482178,-0.482178,
5.86E-08,-0.479514,-0.479514,
5.86E-08,-0.478349,-0.478349,
5.86E-08,-0.478765,-0.478765,
5.86E-08,-0.480152,-0.480152,
5.87E-08,-0.48154,-0.48154,
5.87E-08,-0.482122,-0.482122,
5.87E-08,-0.481456,-0.481456,
5.87E-08,-0.47982,-0.47982,
5.88E-08,-0.477961,-0.477961,
5.88E-08,-0.476823,-0.476823,
5.88E-08,-0.477017,-0.477017,
5.88E-08,-0.478488,-0.478488,
5.89E-08,-0.480652,-0.480652,
5.89E-08,-0.482538,-0.482538,
5.89E-08,-0.48326,-0.48326,
5.89E-08,-0.482233,-0.482233,
5.90E-08,-0.479237,-0.479237,
5.90E-08,-0.474632,-0.474632,
5.90E-08,-0.468916,-0.468916,
5.90E-08,-0.463007,-0.463007,
5.91E-08,-0.457819,-0.457819,
5.91E-08,-0.454296,-0.454296,
5.91E-08,-0.45302,-0.45302,
5.91E-08,-0.454102,-0.454102,
5.92E-08,-0.457042,-0.457042,
5.92E-08,-0.460954,-0.460954,
5.92E-08,-0.464589,-0.464589,
5.92E-08,-0.466974,-0.466974,
5.93E-08,-0.467557,-0.467557,
5.93E-08,-0.466503,-0.466503,
5.93E-08,-0.464339,-0.464339,
5.93E-08,-0.461675,-0.461675,
5.94E-08,-0.45879,-0.45879,
5.94E-08,-0.4556,-0.4556,
5.94E-08,-0.451854,-0.451854,
5.94E-08,-0.447526,-0.447526,
5.95E-08,-0.442977,-0.442977,
5.95E-08,-0.439092,-0.439092,
5.95E-08,-0.436623,-0.436623,
5.95E-08,-0.435874,-0.435874,
5.96E-08,-0.43629,-0.43629,
5.96E-08,-0.436818,-0.436818,
5.96E-08,-0.436485,-0.436485,
5.96E-08,-0.434931,-0.434931,
5.97E-08,-0.432767,-0.432767,
5.97E-08,-0.431158,-0.431158,
5.97E-08,-0.431241,-0.431241,
5.97E-08,-0.433155,-0.433155,
5.98E-08,-0.436013,-0.436013,
5.98E-08,-0.438038,-0.438038,
5.98E-08,-0.437456,-0.437456,
5.98E-08,-0.433488,-0.433488,
5.99E-08,-0.426774,-0.426774,
5.99E-08,-0.419339,-0.419339,
5.99E-08,-0.413707,-0.413707,
5.99E-08,-0.411821,-0.411821,
6.00E-08,-0.41429,-0.41429,
6.00E-08,-0.420005,-0.420005,
6.00E-08,-0.426913,-0.426913,
6.00E-08,-0.432767,-0.432767,
6.01E-08,-0.436041,-0.436041,
6.01E-08,-0.436318,-0.436318,
6.01E-08,-0.434071,-0.434071,
6.01E-08,-0.430242,-0.430242,
6.02E-08,-0.425665,-0.425665,
6.02E-08,-0.420754,-0.420754,
6.02E-08,-0.415705,-0.415705,
6.02E-08,-0.410545,-0.410545,
6.03E-08,-0.405717,-0.405717,
6.03E-08,-0.402,-0.402,
6.03E-08,-0.400196,-0.400196,
6.03E-08,-0.400751,-0.400751,
6.04E-08,-0.403526,-0.403526,
6.04E-08,-0.407687,-0.407687,
6.04E-08,-0.412015,-0.412015,
6.04E-08,-0.415344,-0.415344,
6.05E-08,-0.416953,-0.416953,
6.05E-08,-0.416898,-0.416898,
6.05E-08,-0.415594,-0.415594,
6.05E-08,-0.413735,-0.413735,
6.06E-08,-0.411682,-0.411682,
6.06E-08,-0.409463,-0.409463,
6.06E-08,-0.406966,-0.406966,
6.06E-08,-0.404025,-0.404025,
6.07E-08,-0.400724,-0.400724,
6.07E-08,-0.397367,-0.397367,
6.07E-08,-0.394315,-0.394315,
6.07E-08,-0.392123,-0.392123,
6.08E-08,-0.391097,-0.391097,
6.08E-08,-0.391457,-0.391457,
6.08E-08,-0.393288,-0.393288,
6.08E-08,-0.396312,-0.396312,
6.09E-08,-0.399974,-0.399974,
6.09E-08,-0.403526,-0.403526,
6.09E-08,-0.406133,-0.406133,
6.09E-08,-0.406883,-0.406883,
6.10E-08,-0.405273,-0.405273,
6.10E-08,-0.401278,-0.401278,
6.10E-08,-0.395425,-0.395425,
6.10E-08,-0.389044,-0.389044,
6.11E-08,-0.383689,-0.383689,
6.11E-08,-0.381026,-0.381026,
6.11E-08,-0.381914,-0.381914,
6.11E-08,-0.386214,-0.386214,
6.12E-08,-0.392567,-0.392567,
6.12E-08,-0.398865,-0.398865,
6.12E-08,-0.402915,-0.402915,
6.12E-08,-0.403359,-0.403359,
6.13E-08,-0.400058,-0.400058,
6.13E-08,-0.394232,-0.394232,
6.13E-08,-0.387934,-0.387934,
6.13E-08,-0.38319,-0.38319,
6.14E-08,-0.381276,-0.381276,
6.14E-08,-0.382302,-0.382302,
6.14E-08,-0.385215,-0.385215,
6.14E-08,-0.38835,-0.38835,
6.15E-08,-0.390375,-0.390375,
6.15E-08,-0.390653,-0.390653,
6.15E-08,-0.389682,-0.389682,
6.15E-08,-0.3886,-0.3886,
6.16E-08,-0.3886,-0.3886,
6.16E-08,-0.390153,-0.390153,
6.16E-08,-0.392623,-0.392623,
6.16E-08,-0.394814,-0.394814,
6.17E-08,-0.395397,-0.395397,
6.17E-08,-0.393871,-0.393871,
6.17E-08,-0.390708,-0.390708,
6.17E-08,-0.387129,-0.387129,
6.18E-08,-0.3843,-0.3843,
6.18E-08,-0.382746,-0.382746,
6.18E-08,-0.382025,-0.382025,
6.18E-08,-0.381165,-0.381165,
6.19E-08,-0.379444,-0.379444,
6.19E-08,-0.376753,-0.376753,
6.19E-08,-0.373924,-0.373924,
6.19E-08,-0.372231,-0.372231,
6.20E-08,-0.372675,-0.372675,
6.20E-08,-0.375477,-0.375477,
6.20E-08,-0.379944,-0.379944,
6.20E-08,-0.384993,-0.384993,
6.21E-08,-0.389404,-0.389404,
6.21E-08,-0.392373,-0.392373,
6.21E-08,-0.393594,-0.393594,
6.21E-08,-0.393039,-0.393039,
6.22E-08,-0.390764,-0.390764,
6.22E-08,-0.386963,-0.386963,
6.22E-08,-0.381914,-0.381914,
6.22E-08,-0.376254,-0.376254,
6.23E-08,-0.3709,-0.3709,
6.23E-08,-0.366905,-0.366905,
6.23E-08,-0.365129,-0.365129,
6.23E-08,-0.365906,-0.365906,
6.24E-08,-0.36893,-0.36893,
6.24E-08,-0.373369,-0.373369,
6.24E-08,-0.378224,-0.378224,
6.24E-08,-0.382441,-0.382441,
6.25E-08,-0.385437,-0.385437,
6.25E-08,-0.386991,-0.386991,
6.25E-08,-0.387102,-0.387102,
6.25E-08,-0.385992,-0.385992,
6.26E-08,-0.383856,-0.383856,
6.26E-08,-0.380804,-0.380804,
6.26E-08,-0.376948,-0.376948,
6.26E-08,-0.372703,-0.372703,
6.27E-08,-0.368652,-0.368652,
6.27E-08,-0.365684,-0.365684,
6.27E-08,-0.364602,-0.364602,
6.27E-08,-0.365906,-0.365906,
6.28E-08,-0.36929,-0.36929,
6.28E-08,-0.373896,-0.373896,
6.28E-08,-0.378307,-0.378307,
6.28E-08,-0.381192,-0.381192,
6.29E-08,-0.381636,-0.381636,
6.29E-08,-0.379528,-0.379528,
6.29E-08,-0.375394,-0.375394,
6.29E-08,-0.37015,-0.37015,
6.30E-08,-0.364907,-0.364907,
6.30E-08,-0.360385,-0.360385,
6.30E-08,-0.357111,-0.357111,
6.30E-08,-0.355197,-0.355197,
6.31E-08,-0.354642,-0.354642,
6.31E-08,-0.35528,-0.35528,
6.31E-08,-0.356861,-0.356861,
6.31E-08,-0.359025,-0.359025,
6.32E-08,-0.361106,-0.361106,
6.32E-08,-0.362715,-0.362715,
6.32E-08,-0.363353,-0.363353,
6.32E-08,-0.362909,-0.362909,
6.33E-08,-0.361578,-0.361578,
6.33E-08,-0.35983,-0.35983,
6.33E-08,-0.358138,-0.358138,
6.33E-08,-0.356972,-0.356972,
6.34E-08,-0.356473,-0.356473,
6.34E-08,-0.356556,-0.356556,
6.34E-08,-0.357,-0.357,
6.34E-08,-0.357555,-0.357555,
6.35E-08,-0.357916,-0.357916,
6.35E-08,-0.357832,-0.357832,
6.35E-08,-0.357167,-0.357167,
6.35E-08,-0.355974,-0.355974,
6.36E-08,-0.354198,-0.354198,
6.36E-08,-0.35209,-0.35209,
6.36E-08,-0.349898,-0.349898,
6.36E-08,-0.347873,-0.347873,
6.37E-08,-0.346236,-0.346236,
6.37E-08,-0.34532,-0.34532,
6.37E-08,-0.345265,-0.345265,
6.37E-08,-0.346069,-0.346069,
6.38E-08,-0.347595,-0.347595,
6.38E-08,-0.349426,-0.349426,
6.38E-08,-0.350897,-0.350897,
6.38E-08,-0.351341,-0.351341,
6.39E-08,-0.350425,-0.350425,
6.39E-08,-0.348344,-0.348344,
6.39E-08,-0.345792,-0.345792,
6.39E-08,-0.343711,-0.343711,
6.40E-08,-0.343045,-0.343045,
6.40E-08,-0.3441,-0.3441,
6.40E-08,-0.346541,-0.346541,
6.40E-08,-0.349565,-0.349565,
6.41E-08,-0.352117,-0.352117,
6.41E-08,-0.353616,-0.353616,
6.41E-08,-0.353865,-0.353865,
6.41E-08,-0.353255,-0.353255,
6.42E-08,-0.352256,-0.352256,
6.42E-08,-0.351285,-0.351285,
6.42E-08,-0.350342,-0.350342,
6.42E-08,-0.349232,-0.349232,
6.43E-08,-0.347789,-0.347789,
6.43E-08,-0.346097,-0.346097,
6.43E-08,-0.344543,-0.344543,
6.43E-08,-0.34385,-0.34385,
6.44E-08,-0.344765,-0.344765,
6.44E-08,-0.347817,-0.347817,
6.44E-08,-0.353033,-0.353033,
6.44E-08,-0.359802,-0.359802,
6.45E-08,-0.367015,-0.367015,
6.45E-08,-0.373369,-0.373369,
6.45E-08,-0.377724,-0.377724,
6.45E-08,-0.379472,-0.379472,
6.46E-08,-0.378668,-0.378668,
6.46E-08,-0.375893,-0.375893,
6.46E-08,-0.371954,-0.371954,
6.46E-08,-0.367543,-0.367543,
6.47E-08,-0.363187,-0.363187,
6.47E-08,-0.35922,-0.35922,
6.47E-08,-0.356057,-0.356057,
6.47E-08,-0.354392,-0.354392,
6.48E-08,-0.354919,-0.354919,
6.48E-08,-0.357999,-0.357999,
6.48E-08,-0.363464,-0.363464,
6.48E-08,-0.370095,-0.370095,
6.49E-08,-0.376226,-0.376226,
6.49E-08,-0.380194,-0.380194,
6.49E-08,-0.380887,-0.380887,
6.49E-08,-0.378252,-0.378252,
6.50E-08,-0.373341,-0.373341,
6.50E-08,-0.367876,-0.367876,
6.50E-08,-0.363631,-0.363631,
6.50E-08,-0.361717,-0.361717,
6.51E-08,-0.362327,-0.362327,
6.51E-08,-0.364574,-0.364574,
6.51E-08,-0.366932,-0.366932,
6.51E-08,-0.368125,-0.368125,
6.52E-08,-0.36757,-0.36757,
6.52E-08,-0.365684,-0.365684,
6.52E-08,-0.363631,-0.363631,
6.52E-08,-0.362826,-0.362826,
6.53E-08,-0.36413,-0.36413,
6.53E-08,-0.367265,-0.367265,
6.53E-08,-0.371038,-0.371038,
6.53E-08,-0.373757,-0.373757,
6.54E-08,-0.374312,-0.374312,
6.54E-08,-0.372509,-0.372509,
6.54E-08,-0.369346,-0.369346,
6.54E-08,-0.366377,-0.366377,
6.55E-08,-0.365073,-0.365073,
6.55E-08,-0.3661,-0.3661,
6.55E-08,-0.369068,-0.369068,
6.55E-08,-0.372897,-0.372897,
6.56E-08,-0.376254,-0.376254,
6.56E-08,-0.378085,-0.378085,
6.56E-08,-0.378002,-0.378002,
6.56E-08,-0.376226,-0.376226,
6.57E-08,-0.373396,-0.373396,
6.57E-08,-0.370206,-0.370206,
6.57E-08,-0.367182,-0.367182,
6.57E-08,-0.364519,-0.364519,
6.58E-08,-0.362105,-0.362105,
6.58E-08,-0.35958,-0.35958,
6.58E-08,-0.356695,-0.356695,
6.58E-08,-0.353421,-0.353421,
6.59E-08,-0.35012,-0.35012,
6.59E-08,-0.347429,-0.347429,
6.59E-08,-0.346097,-0.346097,
6.59E-08,-0.346652,-0.346652,
6.60E-08,-0.348955,-0.348955,
6.60E-08,-0.352228,-0.352228,
6.60E-08,-0.355169,-0.355169,
6.60E-08,-0.356418,-0.356418,
6.61E-08,-0.355003,-0.355003,
6.61E-08,-0.350924,-0.350924,
6.61E-08,-0.345376,-0.345376,
6.61E-08,-0.339994,-0.339994,
6.62E-08,-0.336387,-0.336387,
6.62E-08,-0.335416,-0.335416,
6.62E-08,-0.336581,-0.336581,
6.62E-08,-0.338662,-0.338662,
6.63E-08,-0.340105,-0.340105,
6.63E-08,-0.340021,-0.340021,
6.63E-08,-0.338412,-0.338412,
6.63E-08,-0.336248,-0.336248,
6.64E-08,-0.33475,-0.33475,
6.64E-08,-0.334889,-0.334889,
6.64E-08,-0.336831,-0.336831,
6.64E-08,-0.339994,-0.339994,
6.65E-08,-0.343434,-0.343434,
6.65E-08,-0.346125,-0.346125,
6.65E-08,-0.347484,-0.347484,
6.65E-08,-0.347207,-0.347207,
6.66E-08,-0.34532,-0.34532,
6.66E-08,-0.341936,-0.341936,
6.66E-08,-0.337053,-0.337053,
6.66E-08,-0.330838,-0.330838,
6.67E-08,-0.323875,-0.323875,
6.67E-08,-0.317105,-0.317105,
6.67E-08,-0.311834,-0.311834,
6.67E-08,-0.309199,-0.309199,
6.68E-08,-0.309726,-0.309726,
6.68E-08,-0.313027,-0.313027,
6.68E-08,-0.317743,-0.317743,
6.68E-08,-0.321988,-0.321988,
6.69E-08,-0.324124,-0.324124,
6.69E-08,-0.323292,-0.323292,
6.69E-08,-0.31988,-0.31988,
6.69E-08,-0.315219,-0.315219,
6.70E-08,-0.310946,-0.310946,
6.70E-08,-0.308366,-0.308366,
6.70E-08,-0.307839,-0.307839,
6.70E-08,-0.308893,-0.308893,
6.71E-08,-0.310502,-0.310502,
6.71E-08,-0.311557,-0.311557,
6.71E-08,-0.311612,-0.311612,
6.71E-08,-0.310697,-0.310697,
6.72E-08,-0.30942,-0.30942,
6.72E-08,-0.308339,-0.308339,
6.72E-08,-0.307978,-0.307978,
6.72E-08,-0.30856,-0.30856,
6.73E-08,-0.31017,-0.31017,
6.73E-08,-0.312639,-0.312639,
6.73E-08,-0.315774,-0.315774,
6.73E-08,-0.319158,-0.319158,
6.74E-08,-0.322155,-0.322155,
6.74E-08,-0.323958,-0.323958,
6.74E-08,-0.323875,-0.323875,
6.74E-08,-0.321683,-0.321683,
6.75E-08,-0.317938,-0.317938,
6.75E-08,-0.313693,-0.313693,
6.75E-08,-0.310281,-0.310281,
6.75E-08,-0.308699,-0.308699,
6.76E-08,-0.309393,-0.309393,
6.76E-08,-0.311973,-0.311973,
6.76E-08,-0.315801,-0.315801,
6.76E-08,-0.319935,-0.319935,
6.77E-08,-0.323902,-0.323902,
6.77E-08,-0.327343,-0.327343,
6.77E-08,-0.330256,-0.330256,
6.77E-08,-0.332558,-0.332558,
6.78E-08,-0.33414,-0.33414,
6.78E-08,-0.334889,-0.334889,
6.78E-08,-0.334778,-0.334778,
6.78E-08,-0.33414,-0.33414,
6.79E-08,-0.333363,-0.333363,
6.79E-08,-0.332836,-0.332836,
6.79E-08,-0.33278,-0.33278,
6.79E-08,-0.333224,-0.333224,
6.80E-08,-0.334029,-0.334029,
6.80E-08,-0.335028,-0.335028,
6.80E-08,-0.336082,-0.336082,
6.80E-08,-0.336997,-0.336997,
6.81E-08,-0.33758,-0.33758,
6.81E-08,-0.337663,-0.337663,
6.81E-08,-0.337164,-0.337164,
6.81E-08,-0.335971,-0.335971,
6.82E-08,-0.334112,-0.334112,
6.82E-08,-0.331698,-0.331698,
6.82E-08,-0.329035,-0.329035,
6.82E-08,-0.326483,-0.326483,
6.83E-08,-0.324513,-0.324513,
6.83E-08,-0.323486,-0.323486,
6.83E-08,-0.323486,-0.323486,
6.83E-08,-0.324374,-0.324374,
6.84E-08,-0.325623,-0.325623,
6.84E-08,-0.326871,-0.326871,
6.84E-08,-0.327759,-0.327759,
6.84E-08,-0.32823,-0.32823,
6.85E-08,-0.328397,-0.328397,
6.85E-08,-0.328425,-0.328425,
6.85E-08,-0.328286,-0.328286,
6.85E-08,-0.327953,-0.327953,
6.86E-08,-0.327398,-0.327398,
6.86E-08,-0.326871,-0.326871,
6.86E-08,-0.326899,-0.326899,
6.86E-08,-0.328008,-0.328008,
6.87E-08,-0.33045,-0.33045,
6.87E-08,-0.333779,-0.333779,
6.87E-08,-0.336942,-0.336942,
6.87E-08,-0.338579,-0.338579,
6.88E-08,-0.337441,-0.337441,
6.88E-08,-0.333169,-0.333169,
6.88E-08,-0.326538,-0.326538,
6.88E-08,-0.319297,-0.319297,
6.89E-08,-0.313832,-0.313832,
6.89E-08,-0.312139,-0.312139,
6.89E-08,-0.314969,-0.314969,
6.89E-08,-0.321433,-0.321433,
6.90E-08,-0.329063,-0.329063,
6.90E-08,-0.334722,-0.334722,
6.90E-08,-0.335832,-0.335832,
6.90E-08,-0.33131,-0.33131,
6.91E-08,-0.32221,-0.32221,
6.91E-08,-0.311196,-0.311196,
6.91E-08,-0.301736,-0.301736,
6.91E-08,-0.296659,-0.296659,
6.92E-08,-0.297186,-0.297186,
6.92E-08,-0.30254,-0.30254,
6.92E-08,-0.310419,-0.310419,
6.92E-08,-0.317771,-0.317771,
6.93E-08,-0.321933,-0.321933,
6.93E-08,-0.321655,-0.321655,
6.93E-08,-0.317272,-0.317272,
6.93E-08,-0.310613,-0.310613,
6.94E-08,-0.303983,-0.303983,
6.94E-08,-0.299266,-0.299266,
6.94E-08,-0.297408,-0.297408,
6.94E-08,-0.298101,-0.298101,
6.95E-08,-0.300182,-0.300182,
6.95E-08,-0.302263,-0.302263,
6.95E-08,-0.303372,-0.303372,
6.95E-08,-0.303178,-0.303178,
6.96E-08,-0.301902,-0.301902,
6.96E-08,-0.300127,-0.300127,
6.96E-08,-0.298517,-0.298517,
6.96E-08,-0.297546,-0.297546,
6.97E-08,-0.297435,-0.297435,
6.97E-08,-0.298046,-0.298046,
6.97E-08,-0.298961,-0.298961,
6.97E-08,-0.299655,-0.299655,
6.98E-08,-0.299599,-0.299599,
6.98E-08,-0.29849,-0.29849,
6.98E-08,-0.29652,-0.29652,
6.98E-08,-0.294023,-0.294023,
6.99E-08,-0.291526,-0.291526,
6.99E-08,-0.289418,-0.289418,
6.99E-08,-0.287919,-0.287919,
6.99E-08,-0.286921,-0.286921,
7.00E-08,-0.286449,-0.286449,
7.00E-08,-0.286588,-0.286588,
7.00E-08,-0.287614,-0.287614,
7.00E-08,-0.289723,-0.289723,
7.01E-08,-0.292747,-0.292747,
7.01E-08,-0.296048,-0.296048,
7.01E-08,-0.298628,-0.298628,
7.01E-08,-0.299488,-0.299488,
7.02E-08,-0.297935,-0.297935,
7.02E-08,-0.293884,-0.293884,
7.02E-08,-0.288003,-0.288003,
7.02E-08,-0.281261,-0.281261,
7.03E-08,-0.274797,-0.274797,
7.03E-08,-0.269664,-0.269664,
7.03E-08,-0.266585,-0.266585,
7.03E-08,-0.265808,-0.265808,
7.04E-08,-0.267223,-0.267223,
7.04E-08,-0.270275,-0.270275,
7.04E-08,-0.274159,-0.274159,
7.04E-08,-0.277904,-0.277904,
7.05E-08,-0.280706,-0.280706,
7.05E-08,-0.282038,-0.282038,
7.05E-08,-0.281899,-0.281899,
7.05E-08,-0.28054,-0.28054,
7.06E-08,-0.278459,-0.278459,
7.06E-08,-0.276129,-0.276129,
7.06E-08,-0.274048,-0.274048,
7.06E-08,-0.272383,-0.272383,
7.07E-08,-0.271468,-0.271468,
7.07E-08,-0.271551,-0.271551,
7.07E-08,-0.272661,-0.272661,
7.07E-08,-0.27463,-0.27463,
7.08E-08,-0.277044,-0.277044,
7.08E-08,-0.279402,-0.279402,
7.08E-08,-0.281178,-0.281178,
7.08E-08,-0.282204,-0.282204,
7.09E-08,-0.282565,-0.282565,
7.09E-08,-0.282565,-0.282565,
7.09E-08,-0.282371,-0.282371,
7.09E-08,-0.282093,-0.282093,
7.10E-08,-0.281206,-0.281206,
7.10E-08,-0.279125,-0.279125,
7.10E-08,-0.275352,-0.275352,
7.10E-08,-0.270025,-0.270025,
7.11E-08,-0.263949,-0.263949,
7.11E-08,-0.258484,-0.258484,
7.11E-08,-0.255099,-0.255099,
7.11E-08,-0.254655,-0.254655,
7.12E-08,-0.257124,-0.257124,
7.12E-08,-0.261647,-0.261647,
7.12E-08,-0.266779,-0.266779,
7.12E-08,-0.271135,-0.271135,
7.13E-08,-0.273937,-0.273937,
7.13E-08,-0.274991,-0.274991,
7.13E-08,-0.274658,-0.274658,
7.13E-08,-0.273437,-0.273437,
7.14E-08,-0.271606,-0.271606,
7.14E-08,-0.269082,-0.269082,
7.14E-08,-0.265475,-0.265475,
7.14E-08,-0.260731,-0.260731,
7.15E-08,-0.255293,-0.255293,
7.15E-08,-0.2503,-0.2503,
7.15E-08,-0.24722,-0.24722,
7.15E-08,-0.247303,-0.247303,
7.16E-08,-0.251021,-0.251021,
7.16E-08,-0.257818,-0.257818,
7.16E-08,-0.266252,-0.266252,
7.16E-08,-0.274464,-0.274464,
7.17E-08,-0.280845,-0.280845,
7.17E-08,-0.284507,-0.284507,
7.17E-08,-0.285506,-0.285506,
7.17E-08,-0.284396,-0.284396,
7.18E-08,-0.282093,-0.282093,
7.18E-08,-0.279513,-0.279513,
7.18E-08,-0.277155,-0.277155,
7.18E-08,-0.275296,-0.275296,
7.19E-08,-0.273965,-0.273965,
7.19E-08,-0.273132,-0.273132,
7.19E-08,-0.272744,-0.272744,
7.19E-08,-0.272633,-0.272633,
7.20E-08,-0.272661,-0.272661,
7.20E-08,-0.272466,-0.272466,
7.20E-08,-0.271745,-0.271745,
7.20E-08,-0.270303,-0.270303,
7.21E-08,-0.268166,-0.268166,
7.21E-08,-0.265669,-0.265669,
7.21E-08,-0.263422,-0.263422,
7.21E-08,-0.262007,-0.262007,
7.22E-08,-0.26173,-0.26173,
7.22E-08,-0.262368,-0.262368,
7.22E-08,-0.263394,-0.263394,
7.22E-08,-0.26406,-0.26406,
7.23E-08,-0.263894,-0.263894,
7.23E-08,-0.262951,-0.262951,
7.23E-08,-0.26173,-0.26173,
7.23E-08,-0.260981,-0.260981,
7.24E-08,-0.26123,-0.26123,
7.24E-08,-0.262423,-0.262423,
7.24E-08,-0.264088,-0.264088,
7.24E-08,-0.265642,-0.265642,
7.25E-08,-0.266529,-0.266529,
7.25E-08,-0.266724,-0.266724,
7.25E-08,-0.266418,-0.266418,
7.25E-08,-0.266002,-0.266002,
7.26E-08,-0.265642,-0.265642,
7.26E-08,-0.265281,-0.265281,
7.26E-08,-0.264587,-0.264587,
7.26E-08,-0.263172,-0.263172,
7.27E-08,-0.260925,-0.260925,
7.27E-08,-0.258123,-0.258123,
7.27E-08,-0.255349,-0.255349,
7.27E-08,-0.253379,-0.253379,
7.28E-08,-0.252852,-0.252852,
7.28E-08,-0.254073,-0.254073,
7.28E-08,-0.256847,-0.256847,
7.28E-08,-0.260648,-0.260648,
7.29E-08,-0.264809,-0.264809,
7.29E-08,-0.268666,-0.268666,
7.29E-08,-0.271773,-0.271773,
7.29E-08,-0.273632,-0.273632,
7.30E-08,-0.273798,-0.273798,
7.30E-08,-0.271773,-0.271773,
7.30E-08,-0.2675,-0.2675,
7.30E-08,-0.261341,-0.261341,
7.31E-08,-0.254517,-0.254517,
7.31E-08,-0.248691,-0.248691,
7.31E-08,-0.245417,-0.245417,
7.31E-08,-0.245667,-0.245667,
7.32E-08,-0.249218,-0.249218,
7.32E-08,-0.25485,-0.25485,
7.32E-08,-0.260648,-0.260648,
7.32E-08,-0.264809,-0.264809,
7.33E-08,-0.266197,-0.266197,
7.33E-08,-0.264698,-0.264698,
7.33E-08,-0.261203,-0.261203,
7.33E-08,-0.257013,-0.257013,
7.34E-08,-0.253573,-0.253573,
7.34E-08,-0.251604,-0.251604,
7.34E-08,-0.25116,-0.25116,
7.34E-08,-0.251687,-0.251687,
7.35E-08,-0.252436,-0.252436,
7.35E-08,-0.252963,-0.252963,
7.35E-08,-0.253018,-0.253018,
7.35E-08,-0.252797,-0.252797,
7.36E-08,-0.252575,-0.252575,
7.36E-08,-0.252575,-0.252575,
7.36E-08,-0.252991,-0.252991,
7.36E-08,-0.2541,-0.2541,
7.37E-08,-0.256042,-0.256042,
7.37E-08,-0.258872,-0.258872,
7.37E-08,-0.262423,-0.262423,
7.37E-08,-0.266141,-0.266141,
7.38E-08,-0.269221,-0.269221,
7.38E-08,-0.270802,-0.270802,
7.38E-08,-0.270303,-0.270303,
7.38E-08,-0.267639,-0.267639,
7.39E-08,-0.263339,-0.263339,
7.39E-08,-0.258428,-0.258428,
7.39E-08,-0.254211,-0.254211,
7.39E-08,-0.251853,-0.251853,
7.40E-08,-0.252158,-0.252158,
7.40E-08,-0.255293,-0.255293,
7.40E-08,-0.26087,-0.26087,
7.40E-08,-0.267778,-0.267778,
7.41E-08,-0.274464,-0.274464,
7.41E-08,-0.27943,-0.27943,
7.41E-08,-0.281539,-0.281539,
7.41E-08,-0.280429,-0.280429,
7.42E-08,-0.2766,-0.2766,
7.42E-08,-0.271329,-0.271329,
7.42E-08,-0.266252,-0.266252,
7.42E-08,-0.262812,-0.262812,
7.43E-08,-0.261924,-0.261924,
7.43E-08,-0.263616,-0.263616,
7.43E-08,-0.267168,-0.267168,
7.43E-08,-0.271218,-0.271218,
7.44E-08,-0.274547,-0.274547,
7.44E-08,-0.276406,-0.276406,
7.44E-08,-0.276794,-0.276794,
7.44E-08,-0.276462,-0.276462,
7.45E-08,-0.276545,-0.276545,
7.45E-08,-0.277876,-0.277876,
7.45E-08,-0.280568,-0.280568,
7.45E-08,-0.28373,-0.28373,
7.46E-08,-0.285894,-0.285894,
7.46E-08,-0.285728,-0.285728,
7.46E-08,-0.282621,-0.282621,
7.46E-08,-0.277044,-0.277044,
7.47E-08,-0.270441,-0.270441,
7.47E-08,-0.264809,-0.264809,
7.47E-08,-0.261785,-0.261785,
7.47E-08,-0.261924,-0.261924,
7.48E-08,-0.264671,-0.264671,
7.48E-08,-0.268444,-0.268444,
7.48E-08,-0.271523,-0.271523,
7.48E-08,-0.272439,-0.272439,
7.49E-08,-0.270774,-0.270774,
7.49E-08,-0.267084,-0.267084,
7.49E-08,-0.262479,-0.262479,
7.49E-08,-0.258179,-0.258179,
7.50E-08,-0.25496,-0.25496,
7.50E-08,-0.252963,-0.252963,
7.50E-08,-0.251964,-0.251964,
7.50E-08,-0.251437,-0.251437,
7.51E-08,-0.251021,-0.251021,
7.51E-08,-0.250633,-0.250633,
7.51E-08,-0.250466,-0.250466,
7.51E-08,-0.250688,-0.250688,
7.52E-08,-0.251271,-0.251271,
7.52E-08,-0.251992,-0.251992,
7.52E-08,-0.252547,-0.252547,
7.52E-08,-0.252797,-0.252797,
7.53E-08,-0.252852,-0.252852,
7.53E-08,-0.253074,-0.253074,
